0								0.0738034743
0.390625							0.0711261453
0.78125								0.0686951482
1.5625								0.0660234571
12.5								0.0484280616
25								0.0372226931
50								0.028362808
100								0.0254778468





0								0.0738034743
0.390625							0.0711261453
0.78125								0.0686951482
1.5625								0.0660234571
3.125								0.0645932656
6.25								0.0582931818
12.5								0.0484280616
25								0.0372226931
50								0.028362808
100								0.0254778468

